window_id,solution_id,event_index,window_end_time,problem_id,judge,duration_s,total_keys,key_summary,code_replay,keys_5s,text_keys_5s,modifier_keys_5s,clipboard_ops_5s,activity_type_5s,pause_count_5s,pause_total_5s,pause_p90_5s,backspace_5s,enter_5s,control_5s,row_changes_5s,column_changes_5s,keys_10s,text_keys_10s,modifier_keys_10s,clipboard_ops_10s,activity_type_10s,pause_count_10s,pause_total_10s,pause_p90_10s,backspace_10s,enter_10s,control_10s,row_changes_10s,column_changes_10s,keys_30s,text_keys_30s,modifier_keys_30s,clipboard_ops_30s,activity_type_30s,pause_count_30s,pause_total_30s,pause_p90_30s,backspace_30s,enter_30s,control_30s,row_changes_30s,column_changes_30s,keys_60s,text_keys_60s,modifier_keys_60s,clipboard_ops_60s,activity_type_60s,pause_count_60s,pause_total_60s,pause_p90_60s,backspace_60s,enter_60s,control_60s,row_changes_60s,column_changes_60s,keys_120s,text_keys_120s,modifier_keys_120s,clipboard_ops_120s,activity_type_120s,pause_count_120s,pause_total_120s,pause_p90_120s,backspace_120s,enter_120s,control_120s,row_changes_120s,column_changes_120s,current_idle_s,submitted_code
1017474-w003,1017474,162,2025-12-10T08:51:19.706100,1832,AC,524.7,279,"Control -> i -> # -> Shift -> i -> n -> c -> l -> u -> d -> ex3 -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> { -> Shift -> { -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> Enter -> c -> h -> a -> r ->   -> n -> u -> m -> Shift -> { -> 6 -> [ -> 6 -> = -> Shift -> { -> 0 -> Shift -> } -> ; -> Shift -> "" -> Shift -> % -> s ->   -> ,x2 ->   -> n -> u -> m -> Shift -> ! -> = -> e -> o -> f -> Shift -> { -> Enter -> i -> n -> t ->   -> t -> = -> 0","#include<stdio.h>
int main({{
    char num[6f={0};
                ""%s , num !=eof {
        int t=0;
        if(num[4 =='D ||num[[4 =='S   {
            t+=1;

        for(int i=0; i,",7,7,0,0,持续输入,0,0.0,0.888,0,0,0,0,6,17,16,1,0,持续输入,0,0.0,0.986,0,1,0,1,15,33,29,4,0,持续输入,3,10.596,1.889,0,2,0,3,29,49,42,7,0,持续输入,8,30.825,3.168,0,2,0,3,43,67,59,8,0,持续输入,11,44.177,3.552,0,3,0,4,59,1.274,
1017474-w004,1017474,223,2025-12-10T08:52:51.525450,1832,AC,524.7,279,"Control -> i -> # -> Shift -> i -> n -> c -> l -> u -> d -> ex3 -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> { -> Shift -> { -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> Enter -> c -> h -> a -> r ->   -> n -> u -> m -> Shift -> { -> 6 -> [ -> 6 -> = -> Shift -> { -> 0 -> Shift -> } -> ; -> Shift -> "" -> Shift -> % -> s ->   -> ,x2 ->   -> n -> u -> m -> Shift -> ! -> = -> e -> o -> f -> Shift -> { -> Enter -> i -> n -> t ->   -> t -> = -> 0","#include<stdio.h>
int main({{
    char num[6f={0};
                ""%s , num !=eof {
        int t=0;
        if(num[4 =='D ||num[[4 =='S   {
            t+=1;

        for(int i=0; i<4;i++ {
            if(num[i =='6 ||num[i =='8  {
                t+=1;


        if(t>=2 {
            p",1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,4,3,1,0,持续输入,1,2.356,2.033,0,1,0,1,2,15,12,3,0,持续输入,3,17.173,4.167,0,2,0,3,11,40,35,5,0,持续输入,6,30.13,2.546,0,3,0,4,34,92,79,13,0,持续输入,15,65.464,2.391,0,6,0,8,79,4.744,
1017474-w005,1017474,265,2025-12-10T08:54:23.344800,1832,AC,524.7,279,"t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ( -> Shift -> { -> Shift -> { -> Enter -> w -> i -> h -> l -> e -> Shift -> ( -> s -> c -> a -> n -> f -> Shift -> ( -> Enter -> c -> h -> a -> r ->   -> n -> u -> m -> Shift -> { -> 6 -> [ -> 6 -> = -> Shift -> { -> 0 -> Shift -> } -> ; -> Shift -> "" -> Shift -> % -> s ->   -> ,x2 ->   -> n -> u -> m -> Shift -> ! -> = -> e -> o -> f -> Shift -> { -> Enter -> i -> n -> t ->   -> t -> = -> 0 -> ; -> Enter -> i -> f -> Shift -> ( -> n -> u -> m -> [ -> 5 -> 4 -> =x2 -> '","#include<stdio.h>
int main({{
    char num[6f={0};
                ""%s , num !=EOF {
        int t=0;
        if(num[4 =='D ||num[[4 =='S   {
            t+=1;

        for(int i=0; i<4;i++ {
            if(num[i =='6 ||num[i =='8  {
                t+=1;


        if(t>=2 {
            printf(""Yes  ;
        else
            printf(""No  ;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,6,5,1,0,持续输入,1,7.634,4.902,0,0,0,0,5,56,44,12,0,持续输入,8,52.659,2.619,0,3,0,5,43,38.538,
1326703-w001,1326703,61,2026-01-07T20:54:39.508200,1903,WA,171.8,139,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e ->   -> Shiftx12 -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enterx2 -> i -> n ->   -> m -> t -> a -> i -> n -> Shiftx2 -> ( -> Shift -> { -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> Shift -> "" -> c -> Control -> v","#include <stdio.h>

int main( {
    printf(""v",3,2,1,1,持续输入,0,0.0,1.568,0,0,1,0,0,3,2,1,1,持续输入,0,0.0,1.568,0,0,1,0,0,54,35,19,1,持续输入,2,11.912,1.054,0,3,1,3,32,62,41,21,1,持续输入,3,14.235,1.086,0,3,1,3,38,62,41,21,1,持续输入,3,14.235,1.086,0,3,1,3,38,2.721,
1326703-w002,1326703,77,2026-01-07T20:55:09.567250,1903,WA,171.8,139,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e ->   -> Shiftx12 -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enterx2 -> i -> n ->   -> m -> t -> a -> i -> n -> Shiftx2 -> ( -> Shift -> { -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> Shift -> "" -> c -> Control -> v -> Enter ->  x2 -> ; -> r -> e -> Enter -> t -> u -> r -> n ->   -> ; -> 0 -> Control -> Insert","#include <stdio.h>

int main( {
    printf(""v



return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,7,5,2,0,持续输入,1,2.085,1.635,0,0,1,0,5,16,14,2,0,持续输入,4,18.534,2.704,0,2,1,4,14,69,48,21,1,持续输入,7,35.409,1.809,0,5,2,7,45,78,55,23,1,持续输入,8,37.732,1.848,0,5,2,7,52,5.871,
1326703-w003,1326703,83,2026-01-07T20:55:39.626299999,1903,WA,171.8,139,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e ->   -> Shiftx12 -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enterx2 -> i -> n ->   -> m -> t -> a -> i -> n -> Shiftx2 -> ( -> Shift -> { -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> Shift -> "" -> c -> Control -> v -> Enter ->  x2 -> ; -> r -> e -> Enter -> t -> u -> r -> n ->   -> ; -> 0 -> Control -> Insert -> \ -> n -> \ -> n -> \ -> n","#include <stdio.h>

int main( {
    printf(""v  \n   \n    \n



return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,2,2,0,0,持续输入,0,0.0,0.827,0,0,0,0,1,6,6,0,0,持续输入,2,12.228,6.505,0,0,0,0,5,22,20,2,0,持续输入,7,46.284,8.071,0,2,1,5,20,84,61,23,1,持续输入,11,65.482,2.302,0,5,2,8,58,5.977,
1326703-w004,1326703,106,2026-01-07T20:56:09.685349999,1903,WA,171.8,139,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e ->   -> Shiftx12 -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enterx2 -> i -> n ->   -> m -> t -> a -> i -> n -> Shiftx2 -> ( -> Shift -> { -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> Shift -> "" -> c -> Control -> v -> Enter ->  x2 -> ; -> r -> e -> Enter -> t -> u -> r -> n ->   -> ; -> 0 -> Control -> Insert -> \ -> n -> \ -> n -> \ -> n -> \ -> n -> \ -> n -> Control -> Insert -> cx2 -> Enter ->  x4 -> p -> r -> i -> n -> f -> t -> Shift -> ( -> Shift -> ""","#include <stdio.h>

int main( {
    printf(""v  \n   \n    \n    \n\nc
    printf(""


return 0;",12,10,2,0,持续输入,0,0.0,0.534,0,0,0,0,9,15,13,2,0,持续输入,0,0.0,0.619,0,1,0,0,11,23,19,4,0,持续输入,3,18.289,4.13,0,1,1,1,16,29,25,4,0,持续输入,6,38.404,6.023,0,1,1,1,22,98,73,25,1,持续输入,14,89.335,4.261,0,6,3,9,68,0.866,
1326703-w005,1326703,130,2026-01-07T20:56:39.744399999,1903,WA,171.8,139,"Shift -> # -> Shift -> i -> n -> c -> l -> u -> d -> e ->   -> Shiftx12 -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enterx2 -> i -> n ->   -> m -> t -> a -> i -> n -> Shiftx2 -> ( -> Shift -> { -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> Shift -> "" -> c -> Control -> v -> Enter ->  x2 -> ; -> r -> e -> Enter -> t -> u -> r -> n ->   -> ; -> 0 -> Control -> Insert -> \ -> n -> \ -> n -> \ -> n -> \ -> n -> \ -> n -> Control -> Insert -> cx2 -> Enter ->  x4 -> p -> r -> i -> n -> f -> t -> Shift -> ( -> Shift -> "" -> Control -> v -> \ -> n -> \ -> n -> \ -> n -> \ -> n -> \","#include <stdio.h>

int main( {
    printf(""v  \n   \n    \n    \n\nc
    printf(""v\n  \n          \n\n  ;
\n  printf(""

return 0;",10,8,2,0,持续输入,0,0.0,0.441,0,0,0,0,7,15,13,2,0,持续输入,2,4.87,1.863,0,1,0,1,12,24,21,3,1,持续输入,6,21.186,3.457,0,1,1,3,20,47,40,7,1,持续输入,9,39.475,4.034,0,2,2,4,37,69,60,9,1,持续输入,17,93.646,4.913,0,4,3,9,58,0.54,
1380331-w001,1380331,57,2026-01-09T21:21:02.144400,2166,AC,688.5,406,"Shift -> ; -> t -> m -> p -> Controlx2 -> Enter -> n -> s -> t -> r -> c -> o -> p -> y -> Shift -> ( -> n -> a -> q -> m -> 1 -> , -> t -> m -> p -> ; -> Shiftx3 -> s -> t -> r -> Shift -> ( -> n -> 1 -> 2 -> , -> t -> m -> p -> Shiftx2 -> + -> i -> ; -> Shiftx3 -> + -> 1 -> Shift -> c -> Controlx2 -> c","















c           c                           ;
            tmp
            strcpy(n1,tmp ;
            str   (n2,tmp+i+1",2,1,1,1,剪贴板操作,0,0.0,0.02,0,0,1,0,0,2,1,1,1,剪贴板操作,0,0.0,0.02,0,0,1,0,0,2,1,1,1,剪贴板操作,0,0.0,0.02,0,0,1,0,0,9,4,5,1,修饰键占多数,3,37.65,12.184,0,0,2,1,4,52,38,14,1,持续输入,14,96.241,3.772,0,1,3,6,39,1.934,
1380331-w002,1380331,58,2026-01-09T21:23:02.639250,2166,AC,688.5,406,"Shift -> ; -> t -> m -> p -> Controlx2 -> Enter -> n -> s -> t -> r -> c -> o -> p -> y -> Shift -> ( -> n -> a -> q -> m -> 1 -> , -> t -> m -> p -> ; -> Shiftx3 -> s -> t -> r -> Shift -> ( -> n -> 1 -> 2 -> , -> t -> m -> p -> Shiftx2 -> + -> i -> ; -> Shiftx3 -> + -> 1 -> Shift -> c -> Controlx2 -> c -> Alt","















c           c                           ;
            tmp
            strcpy(n1,tmp ;
            str   (n2,tmp+i+1",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,0,1,0,修饰键占多数,0,0.0,0.0,0,0,0,0,0,77.157,
1380331-w003,1380331,80,2026-01-09T21:25:03.134100,2166,AC,688.5,406,"Shift -> ; -> t -> m -> p -> Controlx2 -> Enter -> n -> s -> t -> r -> c -> o -> p -> y -> Shift -> ( -> n -> a -> q -> m -> 1 -> , -> t -> m -> p -> ; -> Shiftx3 -> s -> t -> r -> Shift -> ( -> n -> 1 -> 2 -> , -> t -> m -> p -> Shiftx2 -> + -> i -> ; -> Shiftx3 -> + -> 1 -> Shift -> c -> Controlx2 -> c -> Alt -> Enter -> Shift -> # -> i -> c -> l -> u -> n -> d -> e -> Shift -> < -> t -> s -> d -> l -> i -> b -> . -> h -> Shift -> >","

#include<stdlib.h>













c           c                           ;
            tmp
            strcpy(n1,tmp ;
            str   (n2,tmp+i+1",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,7,6,1,0,持续输入,0,0.0,0.461,0,0,0,0,5,22,19,3,0,持续输入,0,0.0,0.651,0,1,0,1,18,22,19,3,0,持续输入,0,0.0,0.651,0,1,0,1,18,22,19,3,0,持续输入,0,0.0,0.651,0,1,0,1,18,7.808,
1380331-w004,1380331,253,2026-01-09T21:27:03.628950,2166,AC,688.5,406,"p -> Controlx2 -> Enter -> n -> s -> t -> r -> c -> o -> p -> y -> Shift -> ( -> n -> a -> q -> m -> 1 -> , -> t -> m -> p -> ; -> Shiftx3 -> s -> t -> r -> Shift -> ( -> n -> 1 -> 2 -> , -> t -> m -> p -> Shiftx2 -> + -> i -> ; -> Shiftx3 -> + -> 1 -> Shift -> c -> Controlx2 -> c -> Alt -> Enter -> Shift -> # -> i -> c -> l -> u -> n -> d -> e -> Shift -> < -> t -> s -> d -> l -> i -> b -> . -> h -> Shift -> > -> Enter -> i -> t ->   -> n -> m -> c -> p -> m -> Shift -> ( -> c -> o -> n -> s -> t ->   -> v -> o -> i -> d -> Shiftx8 -> * -> Shiftx2 ->   -> a -> , ->   -> o -> n","

#include<stdlib.h>






int cmp(const void*a, const voi *b {
    team* p1 = (t   *  a;
    team* p1 = (team*  b;
    if(p1->poin   != p2->pi    c{
        return v          -


c           c                           ;
            tmp
            strcpy(n1,tmp ;
            str   (n2,tmp+i+1",1,1,0,0,持续输入,0,0.0,0.0,0,0,0,0,0,6,3,3,2,修饰键占多数,1,3.156,2.679,0,0,2,1,3,48,33,15,2,持续输入,4,10.854,1.591,0,1,2,3,31,69,41,28,2,持续输入,6,35.74,1.958,0,2,2,4,40,173,125,48,2,持续输入,10,47.089,1.288,0,5,2,7,117,2.177,
1380331-w005,1380331,393,2026-01-09T21:29:04.123800,2166,AC,688.5,406,Shiftx2 -> * ->   -> p -> 1 ->  x2 -> = -> Shift -> ( -> t -> Shift -> * ->   -> a -> ; -> Enter -> t -> e -> a -> m ->   -> Shift -> * ->   -> p -> 2 -> 1 ->   -> = ->   -> Shift -> ( -> t -> r -> e -> a -> m -> e -> Shiftx10 -> * -> Shiftx2 ->   -> Shift -> b -> ; -> Enter -> i -> f -> Shift -> ( -> p -> Shift -> 1 -> -x2 -> Shift -> ? -> Shiftx6 -> > -> p -> o -> i -> n -> Shift ->   -> Shift -> ! -> = ->   -> p -> w -> 2 -> - -> Shift -> > -> p -> i -> { -> Shift -> Enter -> r -> e -> t -> u -> n ->   -> r -> Shift -> Control -> c -> Control -> v -> - -> ; -> e -> l -> s -> e ->   -> Shiftx2 -> i,"

#include<stdlib.h>






int cmp(const void*a, const voi *b {
    team* p1 = (t   *  a;
    team* p1 = (team*  b;
    if(p1->poin   != p2->pi    c{
        return -          +           ;
     else if(p1->sco    != p2-> oo    {
        return p2->sc    -p1->sco   ;
c    else{  c                           ;
        return strcmp(p1->name,p2->name ;
            strcpy(n1,tmp ;
            str   (n2,tmp+i+1







































































        qso  (t,cnteof(team ,",4,4,0,0,持续输入,0,0.0,1.156,0,0,0,0,2,5,5,0,0,持续输入,1,6.518,4.951,0,0,0,0,3,28,25,3,0,持续输入,5,18.216,2.243,0,1,1,2,24,58,51,7,0,持续输入,7,29.91,2.06,0,1,1,3,49,139,119,20,0,持续输入,15,62.029,2.016,0,3,1,8,115,0.174,
1070364-w001,1070364,144,2025-12-17T09:15:48.051000,1581,WA,626.8,318,"Shift -> # -> i -> n -> c -> l -> u -> d -> Shift -> e -> Shift -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ) -> Shift -> ( -> v -> i -> o -> i -> d -> Shift -> { -> Enter -> i -> t ->   -> a -> n -> , -> b -> ; -> Enter -> s -> c -> a -> n -> g -> f -> Shift -> ( -> "" -> % -> d -> Shift -> % -> d -> , -> Shiftx6 -> & -> a -> , -> Shiftx10 -> & -> b -> ; -> Enter -> f -> o -> r -> Shift -> ( -> b -> Shift -> > -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> c -> ; -> c -> = -> a -> Shiftx21 -> % -> b -> ;","#include<stdio.h>
int main(void {
    int a,b;
    scanf(""%d%d ,&a,&b ;
    int c;0 {

        c=a%b;
        a=b;
        b=c;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,6,6,0,0,持续输入,0,0.0,1.393,0,1,0,1,5,37,16,21,0,修饰键占多数,1,9.171,1.147,0,2,0,2,15,51,28,23,0,持续输入,3,29.539,1.381,0,4,0,5,27,135,88,47,0,持续输入,6,58.993,1.229,0,8,0,9,84,5.157,
1070364-w002,1070364,178,2025-12-17T09:17:37.743625,1581,WA,626.8,318,"Shift -> # -> i -> n -> c -> l -> u -> d -> Shift -> e -> Shift -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ) -> Shift -> ( -> v -> i -> o -> i -> d -> Shift -> { -> Enter -> i -> t ->   -> a -> n -> , -> b -> ; -> Enter -> s -> c -> a -> n -> g -> f -> Shift -> ( -> "" -> % -> d -> Shift -> % -> d -> , -> Shiftx6 -> & -> a -> , -> Shiftx10 -> & -> b -> ; -> Enter -> f -> o -> r -> Shift -> ( -> b -> Shift -> > -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> c -> ; -> c -> = -> a -> Shiftx21 -> % -> b -> ;","#include<stdio.h>
int main(void {
    int a,b;
    scanf(""%d%d ,&a,&b ;
    int c;0 {
    while
        c=a%b;
        a=b;
        b=c;

    printf(""%d ,a ;
    return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,8,8,0,0,持续输入,2,4.303,2.146,0,0,0,0,4,40,39,1,0,持续输入,8,52.497,3.524,0,3,0,5,34,47.01,
1070364-w003,1070364,178,2025-12-17T09:19:27.436250,1581,WA,626.8,318,"Shift -> # -> i -> n -> c -> l -> u -> d -> Shift -> e -> Shift -> < -> s -> t -> d -> i -> o -> h -> . -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> i -> n -> Shift -> ) -> Shift -> ( -> v -> i -> o -> i -> d -> Shift -> { -> Enter -> i -> t ->   -> a -> n -> , -> b -> ; -> Enter -> s -> c -> a -> n -> g -> f -> Shift -> ( -> "" -> % -> d -> Shift -> % -> d -> , -> Shiftx6 -> & -> a -> , -> Shiftx10 -> & -> b -> ; -> Enter -> f -> o -> r -> Shift -> ( -> b -> Shift -> > -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> c -> ; -> c -> = -> a -> Shiftx21 -> % -> b -> ;","#include<stdio.h>
int main(void {
    int a,b;
    scanf(""%d%d ,&a,&b ;
    int c;0 {
    while
        c=a%b;
        a=b;
        b=c;

    printf(""%d ,a ;
    return 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,156.702,
1070364-w004,1070364,288,2025-12-17T09:21:17.128875,1581,WA,626.8,318,"Shift -> { -> Enter -> i -> t ->   -> a -> n -> , -> b -> ; -> Enter -> s -> c -> a -> n -> g -> f -> Shift -> ( -> "" -> % -> d -> Shift -> % -> d -> , -> Shiftx6 -> & -> a -> , -> Shiftx10 -> & -> b -> ; -> Enter -> f -> o -> r -> Shift -> ( -> b -> Shift -> > -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> c -> ; -> c -> = -> a -> Shiftx21 -> % -> b -> ; -> Enter -> a -> = -> b -> ; -> Enter -> b -> = -> c -> ; -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> "" -> % -> d -> , -> a -> ; -> Enter -> r -> e -> y -> t -> u -> r -> n ->   -> 0 -> ; -> e -> w -> f","#include<stdio.h>
int main(void {
    int a,b;
    while(""%d%d ,&a,&b ;     !=EOF){
    int c;0 {
    while
        c=a%b;
        a=b;
        b=c;

    printf(""%d\na ;
    }eturn 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,1,1,0,0,低活动,0,0.0,0.0,0,1,0,0,0,1,1,0,0,低活动,0,0.0,0.0,0,1,0,0,0,65,5,60,0,修饰键占多数,2,46.206,0.183,0,2,0,3,4,110,18,92,0,修饰键占多数,4,58.074,0.546,0,2,0,4,17,9.388,
1070364-w005,1070364,290,2025-12-17T09:23:06.821500,1581,WA,626.8,318,"Enter -> i -> t ->   -> a -> n -> , -> b -> ; -> Enter -> s -> c -> a -> n -> g -> f -> Shift -> ( -> "" -> % -> d -> Shift -> % -> d -> , -> Shiftx6 -> & -> a -> , -> Shiftx10 -> & -> b -> ; -> Enter -> f -> o -> r -> Shift -> ( -> b -> Shift -> > -> 0 -> Shift -> { -> Enterx2 -> n -> t ->   -> i -> c -> ; -> c -> = -> a -> Shiftx21 -> % -> b -> ; -> Enter -> a -> = -> b -> ; -> Enter -> b -> = -> c -> ; -> Enter -> p -> r -> i -> n -> t -> f -> Shift -> ( -> "" -> % -> d -> , -> a -> ; -> Enter -> r -> e -> y -> t -> u -> r -> n ->   -> 0 -> ; -> e -> w -> f -> h -> i","cinclude<stdio.h>
int main(void {
    int a,b;
    while(""%d%d ,&a,&b ;     !=EOF){
    int c;0 {
    while
        c=a%b;
        a=b;
        b=c;

    printf(""%d\na ;
    }eturn 0;",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,3,2,1,1,剪贴板操作,1,44.118,44.118,0,1,1,1,1,74.963,
1271224-w001,1271224,143,2026-01-05T16:10:35.908200,1657,AC,1183.8,545,"ArrowDownx8 -> ArrowUpx2 -> ArrowDownx3 -> ArrowUpx8 -> ArrowDown -> ArrowUpx2 -> Shift -> # -> i -> n -> l -> c -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> n -> i -> ( -> Shiftx2 -> { -> Enter -> w -> h -> i -> l -> e -> ( -> Shift -> c -> s -> a -> f -> n -> s -> c -> a -> n -> f -> Shift -> ( -> Shift -> "" -> Shift -> % -> d -> , -> n -> Shift -> & -> = -> Shiftx25 -> ! -> Shiftx2 -> E -> O -> F -> Shift -> { -> Enter -> i -> n -> t ->   -> n -> ; -> Enter -> i -> n -> t ->   -> z -> h -> a -> n -> g -> [ -> a -> i -> c -> Control -> ArrowRightx2","#include<stdio.h>
int main( {
    while(scanf(""%d ,&  ! EOF {
        int n;
        int zhang[aic",0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,0,0,0,0,低活动,0,0.0,0.0,0,0,0,0,0,4,1,1,0,持续输入,1,6.179,5.253,0,0,1,0,0,23,20,1,0,持续输入,5,63.86,8.486,0,1,1,1,19,42.727,
1271224-w002,1271224,261,2026-01-05T16:14:03.069000,1657,AC,1183.8,545,"ArrowDown -> ArrowUpx8 -> ArrowDown -> ArrowUpx2 -> Shift -> # -> i -> n -> l -> c -> u -> d -> e -> Shift -> < -> s -> t -> d -> i -> o -> . -> h -> Shift -> > -> Enter -> i -> n -> t ->   -> m -> a -> n -> i -> ( -> Shiftx2 -> { -> Enter -> w -> h -> i -> l -> e -> ( -> Shift -> c -> s -> a -> f -> n -> s -> c -> a -> n -> f -> Shift -> ( -> Shift -> "" -> Shift -> % -> d -> , -> n -> Shift -> & -> = -> Shiftx25 -> ! -> Shiftx2 -> E -> O -> F -> Shift -> { -> Enter -> i -> n -> t ->   -> n -> ; -> Enter -> i -> n -> t ->   -> z -> h -> a -> n -> g -> [ -> a -> i -> c -> Control -> ArrowRightx2 -> Control -> v -> Enter","#include<stdio.h>
vnt main( {
    whi n;scanf(""%d ,&  ! EOF {
        int n;
        int zhang[aicv



        int odd_count=0,event_count=0;
        for(int i=0;i<n;i++ {
            int num;
            scanf (""%d ,&num ;
            if (nu",7,6,1,0,持续输入,0,0.0,1.284,0,0,0,0,5,12,11,1,0,持续输入,1,2.9,1.365,0,1,0,1,10,49,35,14,0,持续输入,2,6.411,1.458,0,3,0,3,34,84,65,19,0,持续输入,5,14.379,1.662,0,4,0,4,64,111,90,21,1,持续输入,6,43.145,1.618,0,6,1,7,88,0.25,
1271224-w003,1271224,430,2026-01-05T16:17:30.229800,1657,AC,1183.8,545,"o -> u -> n -> t -> = -> 0 -> ; -> Enter -> f -> o -> r -> Shift -> ( -> i -> n -> t ->   -> i -> = -> 0 -> ; -> i -> Shift -> < -> n -> ; -> i -> + -> Shift -> + -> Shift -> { -> Enter -> i -> n -> t ->   -> n -> u -> m -> ; -> Enter -> s -> a -> c -> n -> f ->   -> Shift -> ( -> Shift -> "" -> Shiftx7 -> % -> Shift -> d -> Shiftx2 -> , -> n -> / -> Shift -> & -> u -> m -> n -> ; -> Enter -> i -> f ->   -> Shift -> ( -> n -> u -> m -> Shift -> % -> 2 -> =x2 -> 0 -> { -> Shift -> Enter -> e -> v -> e -> n -> [ -> e -> v -> e -> n -> Shift -> _ -> o -> c -> u -> n -> t -> Shift","#include<stdio.h>
vnt main( {
    whi n;scanf(""%d ,&  ! EOF {
        int n;
        int zhang[aicv



        int odd_count=0,event_count=0;
        for(int i=0;i<n;i++ {
            int num;
            scanf (""%d ,&num ;
            if (num%2==0 {
                even[even_count++ =num;
             else{
                odd[odd_count++ =num;


        v

        for(inti=0;i<odd_count;i++ {
            printf(""%d ,odd[i  ;
            if(i<odd_count-1 printf(""   ;

        printf(""\n",5,4,1,0,持续输入,1,2.017,1.619,0,0,0,0,2,14,12,2,0,持续输入,1,2.017,0.942,0,1,0,1,10,28,24,4,0,持续输入,4,18.114,2.247,0,1,0,2,22,48,41,7,0,持续输入,7,38.445,2.746,0,2,0,3,39,103,87,16,0,持续输入,15,64.701,2.591,0,4,0,5,85,0.984,
